user_id,timestamp,event_type,duration,engagement_level,text_data,location,time_of_day
user_369,2023-10-27 11:23:00,Meeting,30,2,Relaxing at home,Gym,Morning
user_498,2023-10-26 01:37:00,Casual Lunch,12,2,Team brainstorming,Office,Morning
822,2023-10-25 01:34:00,Casual Lunch,12,3,Long commute,Home,Morning
664,2023-10-24 10:12:00,Social Interaction,20,3,Long commute,Office,Morning
user_427,2023-10-24 16:44:00,Exercise,15,1,Workout session,Home,Afternoon
345,2023-10-06 21:21:00,Commute,60,5,Lunch with colleagues,Gym,Evening
user_272,2023-10-17 23:02:00,Casual Lunch,45,5,Team brainstorming,Outdoor,Evening
user_148,2023-10-25 02:27:00,Commute,20,2,Went for a walk,Gym,Morning
11,2023-10-21 18:23:00,Social Interaction,30,2,Lunch with colleagues,Outdoor,Evening
user_456,2023-10-23 05:28:00,Casual Lunch,30,4,Relaxing at home,Gym,Morning
798,2023-10-11 17:45:00,Social Interaction,60,1,Had a coffee break,Home,Afternoon
user_158,2023-10-02 01:21:00,Social Interaction,30,3,Client meeting,Home,Morning
730,2023-10-10 11:16:00,Meeting,60,4,Client meeting,Home,Morning
338,2023-10-11 13:08:00,Commute,12,4,Went for a walk,Gym,Afternoon
414,2023-10-02 13:07:00,Meeting,20,4,Casual chat with friends,Outdoor,Afternoon
702,2023-10-19 02:45:00,Social Interaction,20,5,Lunch with colleagues,Office,Morning
user_131,2023-10-27 14:14:00,Meeting,45,1,Team brainstorming,Outdoor,Afternoon
571,2023-10-29 05:39:00,Exercise,60,4,Went for a walk,Gym,Morning
user_450,2023-10-21 15:12:00,Social Interaction,30,5,Solo reading session,Office,Afternoon
987,2023-10-04 17:31:00,Social Interaction,30,1,Client meeting,Outdoor,Afternoon
277,2023-10-15 09:15:00,Commute,15,2,Discuss project,Outdoor,Morning
794,2023-10-15 14:18:00,Exercise,20,1,Workout session,Outdoor,Afternoon
62,2023-10-30 06:37:00,Meeting,30,3,Client meeting,Office,Morning
user_31,2023-10-04 03:59:00,Break,60,3,Long commute,Outdoor,Morning
user_276,2023-10-13 02:59:00,Casual Lunch,60,5,Client meeting,Office,Morning
user_128,2023-10-24 22:20:00,Commute,60,2,Workout session,Gym,Evening
user_156,2023-10-28 14:28:00,Social Interaction,12,3,Relaxing at home,Office,Afternoon
774,2023-10-08 04:33:00,Social Interaction,15,4,Solo reading session,Office,Morning
user_276,2023-10-01 09:57:00,Casual Lunch,20,3,Long commute,Outdoor,Morning
user_120,2023-10-18 19:34:00,Casual Lunch,12,5,Casual chat with friends,Office,Evening
362,2023-10-20 15:02:00,Meeting,60,1,Lunch with colleagues,Gym,Afternoon
826,2023-10-14 17:18:00,Break,30,1,Relaxing at home,Office,Afternoon
141,2023-10-18 22:00:00,Casual Lunch,45,3,Team brainstorming,Gym,Evening
user_493,2023-10-06 19:28:00,Casual Lunch,45,4,Workout session,Gym,Evening
user_227,2023-10-16 10:40:00,Break,15,5,Team brainstorming,Gym,Morning
538,2023-10-25 15:31:00,Meeting,12,5,Client meeting,Outdoor,Afternoon
user_218,2023-10-08 11:22:00,Exercise,45,5,Solo reading session,Office,Morning
629,2023-10-30 13:53:00,Casual Lunch,30,2,Client meeting,Gym,Afternoon
212,2023-10-23 17:10:00,Break,20,1,Workout session,Gym,Afternoon
575,2023-10-25 22:13:00,Casual Lunch,15,1,Had a coffee break,Home,Evening
452,2023-10-07 16:29:00,Exercise,15,3,Relaxing at home,Gym,Afternoon
user_452,2023-10-04 03:16:00,Meeting,15,5,Relaxing at home,Home,Morning
user_240,2023-10-11 04:16:00,Social Interaction,45,3,Client meeting,Outdoor,Morning
563,2023-10-15 11:46:00,Exercise,15,2,Casual chat with friends,Gym,Morning
user_458,2023-10-02 21:14:00,Commute,12,3,Casual chat with friends,Gym,Evening
user_327,2023-10-19 09:03:00,Break,30,5,Long commute,Office,Morning
user_302,2023-10-13 03:32:00,Casual Lunch,12,5,Long commute,Office,Morning
9,2023-10-11 20:19:00,Commute,12,1,Long commute,Outdoor,Evening
user_212,2023-10-24 04:18:00,Social Interaction,20,5,Networking event,Office,Morning
user_322,2023-10-01 16:46:00,Break,45,4,Client meeting,Home,Afternoon
user_151,2023-10-15 21:34:00,Commute,12,1,Had a coffee break,Gym,Evening
user_119,2023-10-12 00:07:00,Exercise,15,5,Team brainstorming,Gym,Morning
947,2023-10-06 03:15:00,Break,20,1,Networking event,Office,Morning
user_234,2023-10-11 10:45:00,Break,15,4,Casual chat with friends,Outdoor,Morning
user_416,2023-10-18 08:30:00,Commute,30,2,Networking event,Gym,Morning
775,2023-10-06 00:22:00,Meeting,45,1,Workout session,Outdoor,Morning
940,2023-10-26 06:58:00,Commute,60,5,Workout session,Office,Morning
149,2023-10-28 18:43:00,Casual Lunch,60,3,Team brainstorming,Home,Evening
575,2023-10-11 13:49:00,Commute,20,1,Team brainstorming,Home,Afternoon
user_159,2023-10-11 23:54:00,Exercise,45,5,Casual chat with friends,Home,Evening
user_441,2023-10-06 03:55:00,Social Interaction,30,1,Networking event,Gym,Morning
455,2023-10-03 08:14:00,Commute,20,2,Went for a walk,Home,Morning
53,2023-10-16 14:03:00,Meeting,20,3,Relaxing at home,Home,Afternoon
user_314,2023-10-11 13:23:00,Exercise,15,5,Workout session,Gym,Afternoon
user_91,2023-10-17 05:18:00,Social Interaction,60,4,Networking event,Gym,Morning
678,2023-10-05 04:15:00,Social Interaction,15,4,Had a coffee break,Outdoor,Morning
user_397,2023-10-17 18:12:00,Social Interaction,45,3,Workout session,Home,Evening
781,2023-10-28 16:13:00,Break,12,3,Workout session,Outdoor,Afternoon
user_374,2023-10-19 15:09:00,Social Interaction,45,4,Lunch with colleagues,Outdoor,Afternoon
user_358,2023-10-10 21:58:00,Casual Lunch,15,3,Relaxing at home,Home,Evening
user_235,2023-10-27 07:16:00,Break,12,4,Lunch with colleagues,Gym,Morning
142,2023-10-22 13:04:00,Social Interaction,12,4,Had a coffee break,Outdoor,Afternoon
916,2023-10-13 17:55:00,Meeting,30,1,Solo reading session,Office,Afternoon
88,2023-10-08 13:14:00,Social Interaction,15,3,Solo reading session,Outdoor,Afternoon
464,2023-10-07 18:55:00,Social Interaction,20,2,Workout session,Home,Evening
331,2023-10-02 04:22:00,Casual Lunch,12,4,Workout session,Outdoor,Morning
user_127,2023-10-15 13:12:00,Casual Lunch,30,4,Long commute,Gym,Afternoon
user_450,2023-10-28 23:46:00,Exercise,20,4,Team brainstorming,Outdoor,Evening
420,2023-10-02 15:19:00,Social Interaction,15,1,Relaxing at home,Home,Afternoon
user_284,2023-10-18 20:00:00,Exercise,15,2,Client meeting,Office,Evening
607,2023-10-04 00:21:00,Commute,30,4,Long commute,Gym,Morning
user_39,2023-10-28 03:45:00,Casual Lunch,60,2,Discuss project,Office,Morning
user_138,2023-10-16 21:36:00,Social Interaction,60,3,Went for a walk,Office,Evening
user_131,2023-10-27 11:51:00,Meeting,30,4,Workout session,Home,Morning
user_358,2023-10-17 18:12:00,Social Interaction,15,5,Client meeting,Gym,Evening
user_87,2023-10-14 14:49:00,Meeting,45,2,Workout session,Gym,Afternoon
759,2023-10-12 02:25:00,Commute,15,5,Relaxing at home,Office,Morning
887,2023-10-11 19:48:00,Break,30,1,Discuss project,Gym,Evening
user_477,2023-10-17 12:15:00,Casual Lunch,45,3,Had a coffee break,Outdoor,Afternoon
582,2023-10-12 00:59:00,Break,15,3,Solo reading session,Gym,Morning
780,2023-10-11 09:22:00,Social Interaction,45,4,Team brainstorming,Gym,Morning
56,2023-10-15 10:14:00,Casual Lunch,15,5,Solo reading session,Gym,Morning
user_213,2023-10-18 00:57:00,Meeting,60,5,Solo reading session,Home,Morning
431,2023-10-12 00:28:00,Break,12,3,Workout session,Gym,Morning
999,2023-10-15 16:08:00,Casual Lunch,60,4,Workout session,Home,Afternoon
534,2023-10-13 23:16:00,Commute,45,5,Workout session,Office,Evening
547,2023-10-06 10:48:00,Break,30,2,Casual chat with friends,Gym,Morning
849,2023-10-04 05:24:00,Commute,20,2,Casual chat with friends,Office,Morning
37,2023-10-11 01:38:00,Break,60,1,Client meeting,Home,Morning
558,2023-10-19 01:26:00,Casual Lunch,30,4,Long commute,Home,Morning
user_412,2023-10-09 12:03:00,Casual Lunch,20,5,Long commute,Gym,Afternoon
user_263,2023-10-23 18:40:00,Social Interaction,45,1,Had a coffee break,Outdoor,Evening
922,2023-10-02 03:37:00,Social Interaction,45,1,Had a coffee break,Outdoor,Morning
39,2023-10-25 05:40:00,Commute,20,5,Solo reading session,Outdoor,Morning
user_163,2023-10-23 18:38:00,Commute,30,3,Long commute,Outdoor,Evening
172,2023-10-06 09:24:00,Casual Lunch,45,4,Workout session,Gym,Morning
25,2023-10-28 16:39:00,Exercise,30,3,Workout session,Home,Afternoon
39,2023-10-05 07:11:00,Social Interaction,30,1,Lunch with colleagues,Office,Morning
896,2023-10-16 16:07:00,Meeting,30,4,Long commute,Outdoor,Afternoon
user_287,2023-10-03 14:04:00,Commute,15,3,Relaxing at home,Gym,Afternoon
user_315,2023-10-02 08:01:00,Social Interaction,20,5,Team brainstorming,Gym,Morning
user_68,2023-10-10 20:26:00,Meeting,45,5,Lunch with colleagues,Home,Evening
user_275,2023-10-21 18:02:00,Exercise,20,1,Went for a walk,Office,Evening
user_496,2023-10-11 22:47:00,Social Interaction,45,3,Relaxing at home,Office,Evening
user_424,2023-10-21 12:55:00,Exercise,45,4,Team brainstorming,Outdoor,Afternoon
727,2023-10-23 14:14:00,Exercise,15,5,Networking event,Gym,Afternoon
user_42,2023-10-24 14:18:00,Break,30,5,Had a coffee break,Office,Afternoon
user_487,2023-10-19 06:24:00,Exercise,45,4,Solo reading session,Home,Morning
user_305,2023-10-11 19:07:00,Meeting,15,3,Went for a walk,Office,Evening
43,2023-10-28 13:47:00,Exercise,12,4,Had a coffee break,Home,Afternoon
923,2023-10-15 16:51:00,Meeting,30,2,Long commute,Office,Afternoon
user_217,2023-10-23 08:42:00,Exercise,15,3,Went for a walk,Gym,Morning
user_64,2023-10-15 08:00:00,Break,15,3,Casual chat with friends,Gym,Morning
user_120,2023-10-04 19:49:00,Break,30,5,Client meeting,Home,Evening
250,2023-10-14 22:57:00,Commute,12,2,Lunch with colleagues,Outdoor,Evening
user_245,2023-10-11 20:44:00,Social Interaction,45,1,Went for a walk,Gym,Evening
269,2023-10-11 15:31:00,Casual Lunch,30,1,Relaxing at home,Office,Afternoon
user_462,2023-10-16 19:42:00,Casual Lunch,45,5,Solo reading session,Home,Evening
419,2023-10-08 19:11:00,Meeting,45,1,Went for a walk,Office,Evening
user_268,2023-10-11 04:52:00,Commute,20,2,Networking event,Gym,Morning
user_462,2023-10-29 13:21:00,Commute,30,2,Workout session,Gym,Afternoon
user_338,2023-10-23 15:44:00,Break,60,5,Relaxing at home,Gym,Afternoon
441,2023-10-23 12:49:00,Meeting,12,2,Solo reading session,Home,Afternoon
user_8,2023-10-04 13:42:00,Commute,20,2,Had a coffee break,Office,Afternoon
user_364,2023-10-30 05:58:00,Break,45,3,Workout session,Home,Morning
458,2023-10-27 06:29:00,Break,20,3,Solo reading session,Office,Morning
user_116,2023-10-24 20:48:00,Casual Lunch,30,4,Went for a walk,Outdoor,Evening
702,2023-10-29 01:07:00,Commute,20,4,Casual chat with friends,Gym,Morning
330,2023-10-25 13:39:00,Exercise,45,3,Had a coffee break,Gym,Afternoon
513,2023-10-14 20:32:00,Casual Lunch,60,3,Networking event,Office,Evening
325,2023-10-13 13:08:00,Meeting,60,1,Casual chat with friends,Office,Afternoon
763,2023-10-27 04:19:00,Meeting,15,2,Relaxing at home,Outdoor,Morning
user_272,2023-10-25 19:17:00,Exercise,20,5,Long commute,Home,Evening
user_432,2023-10-15 16:37:00,Break,20,4,Networking event,Outdoor,Afternoon
697,2023-10-12 14:19:00,Meeting,30,2,Discuss project,Outdoor,Afternoon
568,2023-10-03 06:44:00,Exercise,30,3,Casual chat with friends,Outdoor,Morning
689,2023-10-16 23:19:00,Meeting,60,3,Discuss project,Office,Evening
995,2023-10-19 12:06:00,Social Interaction,15,3,Casual chat with friends,Outdoor,Afternoon
65,2023-10-30 20:38:00,Meeting,20,3,Networking event,Outdoor,Evening
174,2023-10-24 06:08:00,Meeting,20,4,Relaxing at home,Home,Morning
user_366,2023-10-17 20:17:00,Break,60,4,Client meeting,Outdoor,Evening
user_234,2023-10-05 07:03:00,Casual Lunch,20,4,Casual chat with friends,Gym,Morning
301,2023-10-27 08:31:00,Social Interaction,15,1,Solo reading session,Outdoor,Morning
110,2023-10-05 05:08:00,Commute,60,2,Client meeting,Gym,Morning
780,2023-10-30 06:09:00,Meeting,60,4,Relaxing at home,Home,Morning
user_475,2023-10-08 17:20:00,Social Interaction,15,5,Networking event,Home,Afternoon
user_376,2023-10-09 22:17:00,Break,45,2,Team brainstorming,Home,Evening
user_431,2023-10-16 05:51:00,Casual Lunch,20,5,Team brainstorming,Office,Morning
user_143,2023-10-17 13:55:00,Social Interaction,12,1,Had a coffee break,Gym,Afternoon
user_475,2023-10-10 08:53:00,Exercise,45,1,Team brainstorming,Office,Morning
537,2023-10-06 14:57:00,Exercise,12,5,Networking event,Outdoor,Afternoon
909,2023-10-16 02:58:00,Casual Lunch,15,3,Solo reading session,Office,Morning
user_215,2023-10-16 15:52:00,Social Interaction,45,4,Networking event,Outdoor,Afternoon
user_34,2023-10-15 07:14:00,Exercise,20,2,Networking event,Home,Morning
847,2023-10-06 11:31:00,Commute,60,5,Discuss project,Gym,Morning
user_219,2023-10-08 12:46:00,Commute,12,5,Networking event,Outdoor,Afternoon
456,2023-10-02 16:47:00,Exercise,45,2,Casual chat with friends,Gym,Afternoon
user_127,2023-10-18 10:08:00,Casual Lunch,60,2,Client meeting,Outdoor,Morning
user_456,2023-10-07 11:17:00,Commute,15,1,Casual chat with friends,Gym,Morning
530,2023-10-14 11:15:00,Social Interaction,30,1,Had a coffee break,Gym,Morning
296,2023-10-06 17:44:00,Break,15,5,Went for a walk,Outdoor,Afternoon
610,2023-10-23 19:44:00,Casual Lunch,60,1,Long commute,Home,Evening
71,2023-10-30 19:11:00,Break,45,4,Long commute,Gym,Evening
972,2023-10-19 07:31:00,Meeting,12,5,Went for a walk,Office,Morning
user_167,2023-10-17 04:42:00,Meeting,15,3,Workout session,Home,Morning
461,2023-10-03 20:19:00,Exercise,12,5,Workout session,Outdoor,Evening
user_365,2023-10-11 00:51:00,Social Interaction,15,3,Team brainstorming,Home,Morning
user_199,2023-10-12 03:41:00,Meeting,60,4,Workout session,Outdoor,Morning
503,2023-10-12 05:16:00,Exercise,12,2,Workout session,Office,Morning
900,2023-10-11 11:19:00,Meeting,12,4,Long commute,Office,Morning
user_48,2023-10-19 09:48:00,Break,12,4,Client meeting,Gym,Morning
787,2023-10-28 15:21:00,Break,20,1,Networking event,Gym,Afternoon
743,2023-10-02 23:24:00,Exercise,45,3,Networking event,Office,Evening
60,2023-10-17 03:37:00,Casual Lunch,60,1,Long commute,Home,Morning
user_458,2023-10-25 22:59:00,Commute,45,4,Workout session,Gym,Evening
user_245,2023-10-18 21:05:00,Break,60,1,Solo reading session,Home,Evening
user_447,2023-10-08 00:43:00,Social Interaction,45,5,Relaxing at home,Office,Morning
99,2023-10-09 20:51:00,Break,15,3,Discuss project,Home,Evening
user_9,2023-10-02 06:45:00,Casual Lunch,45,5,Relaxing at home,Outdoor,Morning
570,2023-10-03 17:42:00,Social Interaction,45,3,Had a coffee break,Office,Afternoon
user_20,2023-10-27 01:19:00,Exercise,30,5,Workout session,Office,Morning
user_154,2023-10-01 09:13:00,Break,20,4,Workout session,Gym,Morning
680,2023-10-28 03:20:00,Exercise,12,3,Solo reading session,Office,Morning
666,2023-10-04 02:38:00,Commute,15,3,Client meeting,Gym,Morning
user_289,2023-10-16 18:32:00,Social Interaction,30,3,Casual chat with friends,Outdoor,Evening
89,2023-10-22 07:27:00,Exercise,15,3,Lunch with colleagues,Gym,Morning
502,2023-10-21 08:26:00,Social Interaction,45,1,Long commute,Gym,Morning
43,2023-10-05 15:32:00,Meeting,45,1,Went for a walk,Office,Afternoon
927,2023-10-26 02:50:00,Commute,20,5,Went for a walk,Gym,Morning
user_304,2023-10-09 20:56:00,Break,20,1,Workout session,Gym,Evening
720,2023-10-11 02:39:00,Social Interaction,45,5,Lunch with colleagues,Outdoor,Morning
5,2023-10-17 10:16:00,Social Interaction,15,4,Lunch with colleagues,Gym,Morning
user_47,2023-10-04 01:24:00,Exercise,60,4,Client meeting,Outdoor,Morning
user_414,2023-10-30 15:38:00,Casual Lunch,20,5,Long commute,Gym,Afternoon
user_138,2023-10-13 21:44:00,Break,20,4,Had a coffee break,Home,Evening
132,2023-10-24 06:46:00,Break,15,5,Had a coffee break,Home,Morning
20,2023-10-15 17:20:00,Exercise,60,3,Networking event,Gym,Afternoon
877,2023-10-01 09:28:00,Exercise,45,1,Networking event,Outdoor,Morning
user_479,2023-10-05 07:11:00,Commute,15,1,Solo reading session,Home,Morning
344,2023-10-29 17:58:00,Social Interaction,30,2,Casual chat with friends,Gym,Afternoon
user_189,2023-10-07 03:53:00,Social Interaction,20,3,Relaxing at home,Outdoor,Morning
user_146,2023-10-26 22:41:00,Commute,20,3,Had a coffee break,Home,Evening
166,2023-10-06 07:26:00,Exercise,60,5,Networking event,Office,Morning
576,2023-10-17 16:18:00,Break,45,2,Casual chat with friends,Outdoor,Afternoon
926,2023-10-25 22:57:00,Meeting,12,2,Workout session,Outdoor,Evening
505,2023-10-09 09:15:00,Commute,15,3,Relaxing at home,Gym,Morning
user_308,2023-10-22 02:55:00,Meeting,45,5,Networking event,Gym,Morning
981,2023-10-28 12:40:00,Social Interaction,45,1,Solo reading session,Home,Afternoon
394,2023-10-19 03:52:00,Exercise,15,5,Casual chat with friends,Office,Morning
55,2023-10-10 06:39:00,Commute,45,4,Discuss project,Outdoor,Morning
427,2023-10-27 06:41:00,Social Interaction,30,5,Had a coffee break,Outdoor,Morning
user_201,2023-10-02 18:39:00,Social Interaction,12,1,Casual chat with friends,Gym,Evening
user_450,2023-10-19 15:43:00,Commute,12,1,Long commute,Home,Afternoon
123,2023-10-06 05:24:00,Break,45,3,Long commute,Outdoor,Morning
user_466,2023-10-15 22:11:00,Social Interaction,12,2,Relaxing at home,Home,Evening
user_475,2023-10-26 10:45:00,Exercise,60,1,Relaxing at home,Outdoor,Morning
561,2023-10-09 11:07:00,Social Interaction,12,4,Lunch with colleagues,Office,Morning
862,2023-10-25 18:37:00,Casual Lunch,15,2,Went for a walk,Outdoor,Evening
user_319,2023-10-06 13:31:00,Break,20,2,Discuss project,Outdoor,Afternoon
user_33,2023-10-19 23:17:00,Commute,30,5,Team brainstorming,Outdoor,Evening
user_253,2023-10-09 14:14:00,Casual Lunch,30,4,Discuss project,Office,Afternoon
user_383,2023-10-25 13:08:00,Meeting,20,2,Solo reading session,Home,Afternoon
50,2023-10-04 03:25:00,Social Interaction,60,5,Had a coffee break,Outdoor,Morning
user_304,2023-10-03 03:58:00,Meeting,30,3,Discuss project,Outdoor,Morning
user_245,2023-10-22 07:24:00,Commute,60,4,Workout session,Office,Morning
132,2023-10-09 23:43:00,Exercise,45,1,Relaxing at home,Gym,Evening
283,2023-10-25 14:42:00,Break,12,3,Went for a walk,Office,Afternoon
user_34,2023-10-28 22:52:00,Break,20,1,Workout session,Office,Evening
user_290,2023-10-29 04:58:00,Meeting,60,2,Lunch with colleagues,Home,Morning
user_376,2023-10-02 20:25:00,Exercise,12,1,Had a coffee break,Office,Evening
748,2023-10-28 02:35:00,Casual Lunch,15,2,Workout session,Office,Morning
user_291,2023-10-30 04:59:00,Social Interaction,20,4,Solo reading session,Home,Morning
user_361,2023-10-08 04:54:00,Social Interaction,15,5,Casual chat with friends,Office,Morning
user_189,2023-10-30 09:13:00,Meeting,15,4,Long commute,Outdoor,Morning
user_195,2023-10-20 12:36:00,Casual Lunch,30,2,Discuss project,Office,Afternoon
137,2023-10-10 01:24:00,Casual Lunch,30,1,Workout session,Home,Morning
753,2023-10-03 16:15:00,Exercise,15,1,Client meeting,Gym,Afternoon
944,2023-10-25 12:50:00,Exercise,45,1,Workout session,Home,Afternoon
447,2023-10-25 07:15:00,Casual Lunch,30,3,Went for a walk,Office,Morning
80,2023-10-18 03:40:00,Meeting,60,5,Discuss project,Office,Morning
user_48,2023-10-25 21:46:00,Meeting,45,1,Team brainstorming,Gym,Evening
467,2023-10-23 22:07:00,Meeting,30,1,Lunch with colleagues,Outdoor,Evening
907,2023-10-12 16:12:00,Commute,45,5,Client meeting,Home,Afternoon
user_226,2023-10-10 15:45:00,Break,60,4,Had a coffee break,Office,Afternoon
user_156,2023-10-21 00:20:00,Meeting,12,2,Discuss project,Gym,Morning
985,2023-10-24 21:47:00,Casual Lunch,45,4,Networking event,Home,Evening
user_133,2023-10-25 04:21:00,Meeting,12,2,Relaxing at home,Home,Morning
749,2023-10-27 11:11:00,Casual Lunch,12,4,Team brainstorming,Office,Morning
user_129,2023-10-16 05:30:00,Break,20,5,Client meeting,Gym,Morning
857,2023-10-25 10:56:00,Break,12,5,Had a coffee break,Office,Morning
49,2023-10-24 05:20:00,Exercise,45,4,Discuss project,Outdoor,Morning
161,2023-10-30 22:13:00,Social Interaction,60,4,Team brainstorming,Outdoor,Evening
user_299,2023-10-15 12:06:00,Meeting,45,5,Team brainstorming,Gym,Afternoon
